Date,name,category,value
3/11/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
3/11/2018,CHINA,LOBSTER,273
3/11/2018,HONDURAS,LOBSTER,"28,000"
3/11/2018,INDIA,"CRABMEAT, CRAB, PASTEURIZED","23,148"
3/11/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","49,085"
3/11/2018,INDONESIA,"CRABMEAT, CRAB","17,313"
3/11/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","53,021"
3/11/2018,INDONESIA,OCTOPUS,"45,567"
3/11/2018,PORTUGAL,OCTOPUS,"55,459"
3/11/2018,SWEDEN,LOBSTER,278
3/12/2018,CHILE,MUSSELS,"50,655"
3/12/2018,CHILE,"CRAB, MUSSELS","15,853"
3/12/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","48,678"
3/12/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
3/12/2018,DOMINICAN REPUBLIC,LOBSTER,"16,093"
3/12/2018,INDIA,OCTOPUS,"43,651"
3/12/2018,NEW ZEALAND,MUSSELS,"49,617"
3/12/2018,NICARAGUA,"SHRIMP, OTHER, LOBSTER, SNAPPER","17,080"
3/12/2018,PERU,"OCTOPUS, SQUID","45,878"
3/12/2018,PORTUGAL,OCTOPUS,"56,733"
3/12/2018,SPAIN,OCTOPUS,"58,911"
3/12/2018,SPAIN,OCTOPUS,"51,041"
3/12/2018,SPAIN,OCTOPUS,"45,523"
3/12/2018,SPAIN,OCTOPUS,"44,282"
3/12/2018,SPAIN,"MUSSELS, SQUID","1,852"
3/12/2018,THAILAND,"MUSSELS, SQUID, OTHER, CLAM","36,288"
3/12/2018,THAILAND,"MUSSELS, OCTOPUS, SQUID, OTHER, CLAM","37,721"
3/12/2018,UNITED KINGDOM,"CRAB, LOBSTER, SCALLOP","29,154"
3/13/2018,BELIZE,"LOBSTER, CONCH","22,515"
3/13/2018,CHILE,"CRABMEAT, CRAB","11,243"
3/13/2018,HONDURAS,LOBSTER,"23,000"
3/13/2018,HONDURAS,LOBSTER,"21,850"
3/13/2018,HONDURAS,LOBSTER,"18,216"
3/13/2018,HONDURAS,LOBSTER,"22,680"
3/13/2018,HONDURAS,LOBSTER,"18,216"
3/13/2018,INDONESIA,"CRAB, CRABMEAT","19,427"
3/13/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","44,859"
3/13/2018,JAPAN,"OCTOPUS, SCALLOP, SQUID","27,064"
3/13/2018,NEW ZEALAND,MUSSELS,"39,411"
3/13/2018,NEW ZEALAND,MUSSELS,"58,173"
3/13/2018,NEW ZEALAND,MUSSELS,"39,418"
3/13/2018,NEW ZEALAND,MUSSELS,"57,507"
3/14/2018,BAHAMAS,LOBSTER,"41,248"
3/14/2018,CHILE,TOOTHFISH,"41,874"
3/14/2018,CHILE,TOOTHFISH,"42,381"
3/14/2018,CHILE,TOOTHFISH,"42,555"
3/14/2018,CHILE,TOOTHFISH,"42,485"
3/14/2018,CHILE,MUSSELS,"37,412"
3/14/2018,CHILE,TOOTHFISH,"42,328"
3/14/2018,CHILE,TOOTHFISH,"42,397"
3/14/2018,CHILE,TOOTHFISH,"38,658"
3/14/2018,CHINA,"MOLLUSCS, MUSSELS, OTHER","54,167"
3/14/2018,FRANCE,"MUSSELS, HERRING","19,420"
3/14/2018,INDIA,OCTOPUS,"55,556"
3/14/2018,INDONESIA,"OCTOPUS, OTHER","54,169"
3/14/2018,INDONESIA,OCTOPUS,"47,309"
3/14/2018,INDONESIA,"OCTOPUS, OTHER","54,125"
3/14/2018,INDONESIA,"OCTOPUS, OTHER","54,125"
3/14/2018,INDONESIA,OCTOPUS,"41,936"
3/14/2018,INDONESIA,"OCTOPUS, OTHER","30,064"
3/14/2018,INDONESIA,OCTOPUS,"21,543"
3/14/2018,INDONESIA,"TUNA, OCTOPUS, OTHER","53,074"
3/14/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","38,472"
3/14/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","52,661"
3/15/2018,CHILE,MUSSELS,"41,446"
3/15/2018,CHILE,MUSSELS,"41,446"
3/15/2018,CHILE,MUSSELS,"41,446"
3/15/2018,CHILE,MUSSELS,"55,186"
3/15/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","52,315"
3/15/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","50,027"
3/15/2018,CHILE,"SHRIMP, CRUSTACEANS, MOLLUSCS, MUSSELS","36,226"
3/15/2018,CHILE,MUSSELS,"36,748"
3/15/2018,CHILE,MUSSELS,"41,579"
3/15/2018,CHILE,"FISH, PATAGONIAN, TOOTHFISH","17,527"
3/15/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,556"
3/15/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,195"
3/15/2018,CHILE,MUSSELS,"34,185"
3/15/2018,CHILE,MUSSELS,"34,185"
3/15/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","49,980"
3/15/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
3/15/2018,HONDURAS,LOBSTER,"38,000"
3/15/2018,NICARAGUA,LOBSTER,"33,515"
3/15/2018,NICARAGUA,"CRABMEAT, CRAB, PASTEURIZED","13,739"
3/15/2018,NICARAGUA,LOBSTER,"15,022"
3/16/2018,CHINA,"CRAB, CRABMEAT, PASTEURIZED","45,975"
3/16/2018,INDIA,"OCTOPUS, SQUID","44,784"
3/16/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","48,413"
3/16/2018,JAKARTA,"CRAB, CRABMEAT","47,302"
3/16/2018,JAPAN,OCTOPUS,"21,680"
3/16/2018,NEW ZEALAND,MUSSELS,"47,419"
3/16/2018,PHILIPPINES,"CRABMEAT, CRAB, PASTEURIZED","49,824"
3/16/2018,SOUTH AFRICA,LOBSTER,"27,558"
3/16/2018,US VIRGIN IS,LOBSTER,"12,000"
3/16/2018,VIETNAM,"CRABMEAT, CRAB, PASTEURIZED","35,648"
3/16/2018,VIETNAM,"CRABMEAT, CRAB, PASTEURIZED","46,297"
3/17/2018,CHILE,MUSSELS,"50,629"
3/17/2018,CHILE,MUSSELS,"41,469"
3/17/2018,CHILE,MUSSELS,"46,032"
3/17/2018,CHILE,MUSSELS,"42,595"
3/17/2018,CHILE,MUSSELS,"42,595"
3/17/2018,CHILE,MUSSELS,"36,748"
3/17/2018,CHILE,MUSSELS,"38,975"
3/17/2018,CHINA,"MOLLUSCS, MUSSELS, SQUID","47,399"
3/17/2018,CHINA,"OCTOPUS, CLAM","52,624"
3/17/2018,CHINA,"MOLLUSCS, MUSSELS, SQUID","57,143"
3/17/2018,NEW ZEALAND,"MUSSELS, ORANGE ROUGHY","52,293"
3/17/2018,NEW ZEALAND,MUSSELS,"39,385"
3/17/2018,NEW ZEALAND,MUSSELS,"44,312"
3/17/2018,NEW ZEALAND,"LOBSTER, MUSSELS","39,149"
3/17/2018,PHILIPPINES,OCTOPUS,"44,643"
3/17/2018,SOUTH KOREA,"CRAB, LOBSTER","46,100"
3/17/2018,SPAIN,"FISH, TUNA, SHRIMP, ANCHOVY, MUSSELS, SARDINE","14,727"
3/17/2018,SPAIN,OCTOPUS,"48,532"
3/17/2018,URUGUAY,"PATAGONIAN, TOOTHFISH","50,563"
3/18/2018,HONDURAS,LOBSTER,"30,520"
3/18/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","34,914"
3/18/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","44,632"
3/18/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","40,543"
3/18/2018,JAPAN,OCTOPUS,"19,744"
3/18/2018,NEW ZEALAND,MUSSELS,"46,186"
3/18/2018,PHILIPPINES,OCTOPUS,"46,297"
3/18/2018,SPAIN,"OCTOPUS, FISH","30,225"
3/19/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","33,825"
3/19/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","43,585"
3/19/2018,INDONESIA,"CRABMEAT, CRAB","39,945"
3/19/2018,INDONESIA,"CRABMEAT, CRAB","32,033"
3/19/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","58,523"
3/19/2018,INDONESIA,OCTOPUS,"55,080"
3/19/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","46,760"
3/19/2018,JAKARTA,"CRAB, CRABMEAT, PASTEURIZED","46,149"
3/19/2018,PHILIPPINES,OCTOPUS,"44,643"
3/19/2018,PHILIPPINES,"SHRIMP, OCTOPUS, SCALLOP, OTHER","46,297"
3/19/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","44,048"
3/19/2018,PHILIPPINES,OCTOPUS,"46,297"
3/19/2018,SRI LANKA,"CRABMEAT, CRAB, PASTEURIZED","30,077"
3/19/2018,THAILAND,"CRABMEAT, CRAB, PASTEURIZED","45,373"
3/19/2018,VIETNAM,"CRABMEAT, CRAB","11,493"
3/20/2018,BELIZE,LOBSTER,"8,560"
3/20/2018,DOMINICAN REPUBLIC,LOBSTER,"10,000"
3/20/2018,HONDURAS,LOBSTER,"20,700"
3/20/2018,HONDURAS,LOBSTER,"36,012"
3/20/2018,HONDURAS,LOBSTER,"46,000"
3/20/2018,INDIA,"CRABMEAT, CRAB, PASTEURIZED","49,813"
3/20/2018,INDONESIA,"TUNA, GROUPER, OCTOPUS, SNAPPER","50,938"
3/20/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","47,042"
3/20/2018,INDONESIA,OCTOPUS,"49,449"
3/20/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,143"
3/20/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","22,921"
3/20/2018,INDONESIA,OCTOPUS,"41,678"
3/20/2018,INDONESIA,"TUNA, SNAPPER, OCTOPUS, KINGFISH","49,438"
3/20/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,019"
3/20/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","38,472"
3/20/2018,MALAYSIA,"SHRIMP, CUTTLEFISH, OCTOPUS","41,832"
3/20/2018,THAILAND,"OCTOPUS, SQUID, OTHER, CLAM","48,832"
3/21/2018,BRAZIL,LOBSTER,633
3/21/2018,CHINA,OCTOPUS,"50,395"
3/21/2018,INDONESIA,"OCTOPUS, OTHER","54,125"
3/21/2018,INDONESIA,"OCTOPUS, OTHER","56,757"
3/21/2018,INDONESIA,OCTOPUS,"54,500"
3/21/2018,INDONESIA,OCTOPUS,"47,950"
3/21/2018,INDONESIA,OCTOPUS,"44,198"
3/21/2018,INDONESIA,OCTOPUS,"59,462"
3/21/2018,JAPAN,"OCTOPUS, SQUID","20,635"
3/21/2018,MEXICO,OCTOPUS,"46,297"
3/21/2018,NEW ZEALAND,MUSSELS,"43,468"
3/21/2018,NEW ZEALAND,MUSSELS,"38,636"
3/21/2018,PHILIPPINES,"CRABMEAT, CRAB, PASTEURIZED, OTHER","37,970"
3/21/2018,PHILIPPINES,OCTOPUS,"43,874"
3/21/2018,PHILIPPINES,OCTOPUS,"39,683"
3/21/2018,PHILIPPINES,OCTOPUS,"41,006"
3/21/2018,SOUTH KOREA,"OCTOPUS, SQUID","18,382"
3/22/2018,BAHAMAS,LOBSTER,"43,999"
3/22/2018,BAHAMAS,LOBSTER,"14,400"
3/22/2018,BAHAMAS,LOBSTER,"10,840"
3/22/2018,BAHAMAS,LOBSTER,"25,600"
3/22/2018,BAHAMAS,LOBSTER,"29,160"
3/22/2018,HONDURAS,LOBSTER,"38,991"
3/22/2018,SOUTH AFRICA,LOBSTER,"34,612"
3/23/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS, CLAM","44,187"
3/23/2018,CHILE,MUSSELS,"41,446"
3/23/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","52,915"
3/23/2018,CHILE,"FISH, PATAGONIAN, TOOTHFISH","17,527"
3/23/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","50,926"
3/23/2018,CHILE,TOOTHFISH,"37,410"
3/23/2018,CHILE,TOOTHFISH,"44,623"
3/23/2018,CHINA,"MUSSELS, CLAM","47,249"
3/23/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","46,902"
3/23/2018,MEXICO,OCTOPUS,"57,871"
3/23/2018,MEXICO,OCTOPUS,"58,091"
3/23/2018,MEXICO,OCTOPUS,"58,091"
3/23/2018,REUNION ISLAND,"PATAGONIAN, TOOTHFISH","22,571"
3/23/2018,SPAIN,OCTOPUS,"63,587"
3/23/2018,SPAIN,"OCTOPUS, SQUID, OTHER","50,263"
3/23/2018,SPAIN,OCTOPUS,"48,497"
3/23/2018,THAILAND,"SHRIMP, OCTOPUS",265
3/24/2018,CHILE,MUSSELS,"47,051"
3/24/2018,CHILE,MUSSELS,"42,824"
3/24/2018,CHILE,"CRUSTACEANS, MUSSELS","56,557"
3/24/2018,HONDURAS,"LOBSTER, CONCH, OTHER","21,945"
3/24/2018,INDONESIA,"CRABMEAT, CRAB","52,042"
3/24/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","20,060"
3/24/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","18,658"
3/24/2018,NEW ZEALAND,MUSSELS,"39,368"
3/24/2018,NEW ZEALAND,MUSSELS,"47,650"
3/24/2018,NEW ZEALAND,MUSSELS,"39,387"
3/24/2018,PHILIPPINES,"CRABMEAT, CRAB","44,460"
3/24/2018,SPAIN,"OCTOPUS, SQUID","50,834"
3/25/2018,BAHAMAS,LOBSTER,"35,999"
3/25/2018,CHILE,MUSSELS,"41,733"
3/25/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,550"
3/25/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","45,040"
3/25/2018,CHINA,OCTOPUS,"7,639"
3/25/2018,HONG KONG,"CRAB, SHRIMP, OCTOPUS, WHITING","22,253"
3/25/2018,INDIA,OCTOPUS,"42,990"
3/25/2018,INDIA,"LOLIGO, OCTOPUS, SQUID, SURIMI","46,281"
3/25/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","17,595"
3/25/2018,INDONESIA,LOBSTER,"37,924"
3/25/2018,NETH ANTILLES,OCTOPUS,44
3/25/2018,NEW ZEALAND,MUSSELS,"39,451"
3/25/2018,NEW ZEALAND,MUSSELS,"39,418"
3/25/2018,NICARAGUA,LOBSTER,"30,482"
3/25/2018,SPAIN,OCTOPUS,"58,124"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,148"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,556"
3/26/2018,CHILE,MUSSELS,"48,406"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,027"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,027"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","52,595"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","47,760"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,439"
3/26/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","45,926"
3/26/2018,CHINA,"SHRIMP, LOBSTER","67,659"
3/26/2018,CHINA,OCTOPUS,"48,942"
3/26/2018,CHINA,"CRABMEAT, CRAB","23,721"
3/26/2018,CHINA,"CRAB, CRABMEAT, PASTEURIZED","43,982"
3/26/2018,CHINA,OCTOPUS,"19,903"
3/26/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","28,142"
3/26/2018,COLOMBIA,"SHRIMP, LOBSTER","31,127"
3/26/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","48,459"
3/26/2018,PHILIPPINES,"CRABMEAT, CRAB, PASTEURIZED","49,383"
3/26/2018,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","49,581"
3/26/2018,PORTUGAL,OCTOPUS,"51,368"
3/26/2018,REUNION ISLAND,"PATAGONIAN, TOOTHFISH","36,497"
3/26/2018,SPAIN,OCTOPUS,"46,129"
3/26/2018,SPAIN,OCTOPUS,"44,430"
3/27/2018,CHILE,MUSSELS,"41,376"
3/27/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","42,238"
3/27/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","58,611"
3/27/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","42,460"
3/27/2018,NEW ZEALAND,MUSSELS,"39,377"
3/27/2018,NEW ZEALAND,MUSSELS,"39,404"
3/27/2018,NEW ZEALAND,MUSSELS,"45,080"
3/27/2018,PHILIPPINES,OCTOPUS,"30,774"
3/27/2018,THAILAND,"SQUID, CUTTLEFISH, OCTOPUS","33,860"
3/27/2018,USA,LOBSTER,"4,160"
3/27/2018,VIETNAM,"CRAB, CRABMEAT, PASTEURIZED","20,274"
3/28/2018,BELIZE,"LOBSTER, CONCH","25,674"
3/28/2018,BRAZIL,LOBSTER,549
3/28/2018,CANADA,LOBSTER,"48,190"
3/28/2018,CANADA,LOBSTER,"48,896"
3/28/2018,CHILE,TOOTHFISH,"41,237"
3/28/2018,CHILE,TOOTHFISH,"41,142"
3/28/2018,CHINA,"CRAB, CRABMEAT","41,623"
3/28/2018,HONDURAS,LOBSTER,"16,100"
3/28/2018,HONDURAS,LOBSTER,"31,680"
3/28/2018,HONDURAS,LOBSTER,"20,170"
3/28/2018,HONDURAS,LOBSTER,"8,040"
3/28/2018,HONDURAS,LOBSTER,"15,778"
3/28/2018,INDIA,OCTOPUS,"48,876"
3/28/2018,INDIA,OCTOPUS,"60,241"
3/28/2018,INDONESIA,OCTOPUS,"50,276"
3/28/2018,INDONESIA,OCTOPUS,"51,857"
3/28/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","45,926"
3/28/2018,INDONESIA,OCTOPUS,"49,273"
3/28/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","29,936"
3/28/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","49,085"
3/28/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","38,472"
3/28/2018,JAPAN,OCTOPUS,"22,857"
3/28/2018,NEW ZEALAND,MUSSELS,"53,697"
3/29/2018,BAHAMAS,LOBSTER,"43,999"
3/29/2018,BELIZE,"CONCH, LOBSTER","11,540"
3/29/2018,CHILE,MUSSELS,"38,913"
3/29/2018,CHILE,MUSSELS,"37,037"
3/29/2018,CHILE,MUSSELS,"34,645"
3/29/2018,CHILE,MUSSELS,"34,185"
3/29/2018,CHILE,MUSSELS,"34,185"
3/29/2018,CHILE,MUSSELS,"34,185"
3/29/2018,CHILE,MUSSELS,"41,446"
3/29/2018,CHINA,OCTOPUS,"19,903"
3/29/2018,CHINA,"CRABMEAT, CRAB","52,800"
3/29/2018,COLOMBIA,"CRAB, CRABMEAT, PASTEURIZED","10,961"
3/29/2018,INDONESIA,"TUNA, OCTOPUS, SNAPPER, YELLOWFIN","41,890"
3/29/2018,NEW ZEALAND,MUSSELS,"39,436"
3/30/2018,BAHAMAS,LOBSTER,"4,938"
3/30/2018,CHILE,TOOTHFISH,"51,872"
3/30/2018,CHILE,TOOTHFISH,"44,487"
3/30/2018,CHILE,TOOTHFISH,"52,992"
3/30/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","44,328"
3/30/2018,CHINA,"CRAB, OCTOPUS","22,511"
3/30/2018,NEW ZEALAND,MUSSELS,"43,468"
3/30/2018,SPAIN,OCTOPUS,"37,948"
3/30/2018,SPAIN,"FISH, TUNA, HAKE, MACKEREL, MUSSELS, OCTOPUS, SARDINE","1,045"
3/31/2018,CHILE,MUSSELS,"52,615"
3/31/2018,CHILE,MUSSELS,"41,429"
3/31/2018,CHILE,MUSSELS,"24,985"
3/31/2018,CHILE,MUSSELS,"41,389"
3/31/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","44,623"
3/31/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","31,482"
3/31/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","47,875"
3/31/2018,INDONESIA,"CRABMEAT, CRAB","44,963"
3/31/2018,JAPAN,"MOLLUSCS, MUSSELS","27,963"
3/31/2018,NEW ZEALAND,MUSSELS,"47,886"
3/31/2018,NEW ZEALAND,MUSSELS,"39,438"
3/31/2018,NICARAGUA,LOBSTER,"14,204"
3/31/2018,NICARAGUA,LOBSTER,"18,298"
3/31/2018,SPAIN,OCTOPUS,"43,190"
3/31/2018,SPAIN,OCTOPUS,"46,332"
3/31/2018,SPAIN,"OCTOPUS, SQUID","54,030"
3/31/2018,SRI LANKA,"CRABMEAT, CRAB","30,509"
4/1/2018,CHINA,"LOLIGO, SQUID, CRABMEAT, CRAB, PASTEURIZED","53,426"
4/2/2018,CHINA,"CLAM, OCTOPUS","25,750"
4/2/2018,DOMINICAN REPUBLIC,LOBSTER,"16,080"
4/2/2018,JAKARTA,"CRAB, CRABMEAT, PASTEURIZED","46,804"
4/2/2018,PORTUGAL,OCTOPUS,"50,448"
4/2/2018,PORTUGAL,OCTOPUS,"53,845"
4/2/2018,PORTUGAL,OCTOPUS,"46,874"
4/2/2018,SPAIN,OCTOPUS,"50,741"
4/2/2018,SPAIN,OCTOPUS,"43,444"
4/2/2018,SPAIN,OCTOPUS,"61,951"
4/2/2018,SRI LANKA,"CRABMEAT, CRAB, PASTEURIZED","30,185"
4/3/2018,BRAZIL,LOBSTER,"37,661"
4/3/2018,CHILE,MUSSELS,"41,645"
4/3/2018,CHILE,MUSSELS,"53,241"
4/3/2018,CHILE,MUSSELS,"53,241"
4/3/2018,CHINA,OCTOPUS,"60,417"
4/3/2018,INDIA,"CRABMEAT, CRAB, PASTEURIZED","23,148"
4/3/2018,INDONESIA,"OCTOPUS, SNAPPER, KINGFISH","43,750"
4/3/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","30,759"
4/3/2018,INDONESIA,"OCTOPUS, OTHER, MILKFISH, SNAPPER","55,397"
4/3/2018,INDONESIA,OCTOPUS,"43,200"
4/3/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","45,981"
4/3/2018,JAPAN,OCTOPUS,"31,400"
4/3/2018,NEW ZEALAND,MUSSELS,"40,570"
4/3/2018,NEW ZEALAND,MUSSELS,"38,578"
4/3/2018,SOUTH KOREA,"MOLLUSCS, MUSSELS, SQUID","169,446"
4/3/2018,URUGUAY,"PATAGONIAN, TOOTHFISH","49,074"
4/4/2018,CHINA,OCTOPUS,"37,108"
4/4/2018,CHINA,"CRAB, CRABMEAT, SURIMI","41,557"
4/4/2018,INDONESIA,"OCTOPUS, OTHER, TUNA","48,281"
4/4/2018,INDONESIA,"CRABMEAT, CRAB","14,306"
4/4/2018,INDONESIA,OCTOPUS,"49,299"
4/4/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","40,146"
4/4/2018,NEW ZEALAND,MUSSELS,"58,907"
4/4/2018,NEW ZEALAND,MUSSELS,"49,617"
4/4/2018,NICARAGUA,LOBSTER,"9,867"
4/4/2018,NICARAGUA,LOBSTER,"13,261"
4/4/2018,NICARAGUA,"CRAB, LOBSTER, FISH, CORVINA","8,810"
4/4/2018,NICARAGUA,LOBSTER,"25,463"
4/4/2018,PHILIPPINES,OCTOPUS,"9,896"
4/4/2018,SOUTH AFRICA,LOBSTER,"39,628"
4/4/2018,SOUTH KOREA,TOOTHFISH,"47,535"
4/4/2018,SWEDEN,LOBSTER,"1,693"
4/4/2018,VIETNAM,OCTOPUS,"22,487"
4/5/2018,CHILE,MUSSELS,"41,579"
4/5/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,556"
4/5/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,417"
4/5/2018,CHILE,MUSSELS,"41,446"
4/5/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,133"
4/5/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,133"
4/5/2018,CHILE,MUSSELS,"37,037"
4/5/2018,CHINA,OCTOPUS,"48,942"
4/5/2018,CHINA,OCTOPUS,"49,427"
4/5/2018,CHINA,"CROAKER, OCTOPUS","23,479"
4/5/2018,INDIA,"CUTTLEFISH, OCTOPUS, OTHER","44,145"
4/5/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","19,954"
4/5/2018,INDONESIA,"TUNA, GROUPER, OCTOPUS, SNAPPER, KINGFISH","50,363"
4/5/2018,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","19,427"
4/5/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","17,474"
4/5/2018,SOUTH KOREA,OCTOPUS,"37,659"
4/5/2018,VIETNAM,OCTOPUS,"42,549"
4/6/2018,CHINA,"CRABMEAT, CRAB","35,388"
4/6/2018,CHINA,OCTOPUS,"24,405"
4/6/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","11,673"
4/6/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","8,887"
4/6/2018,INDONESIA,"CRABMEAT, CRAB, PASTEURIZED","4,669"
4/6/2018,SPAIN,OCTOPUS,"44,189"
4/6/2018,SPAIN,OCTOPUS,"48,556"
4/6/2018,USA,"LOBSTER, BEEF","11,140"
4/7/2018,CHILE,MUSSELS,"53,241"
4/7/2018,CHILE,MUSSELS,"53,241"
4/7/2018,CHILE,MUSSELS,"53,241"
4/7/2018,CHILE,MUSSELS,"55,133"
4/7/2018,CHILE,MUSSELS,"51,632"
4/7/2018,CHINA,"CRABMEAT, CRAB, PASTEURIZED","46,297"
4/7/2018,NEW ZEALAND,MUSSELS,"39,622"
4/7/2018,NEW ZEALAND,MUSSELS,"59,436"
4/7/2018,NEW ZEALAND,MUSSELS,"32,163"
4/7/2018,NEW ZEALAND,MUSSELS,"39,407"
4/7/2018,PORTUGAL,"OCTOPUS, SARDINE",53
4/7/2018,SPAIN,OCTOPUS,"45,763"
4/7/2018,SPAIN,"SHRIMP, MUSSELS","30,517"
4/7/2018,SPAIN,OCTOPUS,"58,466"
4/7/2018,SPAIN,OCTOPUS,"10,055"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS, SHRIMP","41,401"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS, SHRIMP","36,374"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","43,450"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","48,501"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,133"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,133"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
4/8/2018,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
4/8/2018,CHINA,LOBSTER,"14,802"
4/8/2018,CHINA,OCTOPUS,"46,826"
4/8/2018,CHINA,OCTOPUS,"43,585"
4/8/2018,HAITI,OCTOPUS,110
